DATE,AVG_PRICE_USD
2020-09-08 00:00:00.000,0.3614679707
2020-09-09 00:00:00.000,0.3600967807
2020-09-10 00:00:00.000,0.4114080076
2020-09-11 00:00:00.000,0.3917932293
2020-09-12 00:00:00.000,0.385250473
2020-09-13 00:00:00.000,0.3782050637
2020-09-14 00:00:00.000,0.3609711072
2020-09-15 00:00:00.000,0.3447043034
2020-09-16 00:00:00.000,0.3299276965
2020-09-17 00:00:00.000,0.3338512582
2020-09-18 00:00:00.000,0.3340205164
2020-09-19 00:00:00.000,0.3609004541
2020-09-20 00:00:00.000,0.3814077023
2020-09-21 00:00:00.000,0.3432490817
2020-09-22 00:00:00.000,0.3528359654
2020-09-23 00:00:00.000,0.3672793264
2020-09-24 00:00:00.000,0.378837628
2020-09-25 00:00:00.000,0.403278565
2020-09-26 00:00:00.000,0.4015500797
2020-09-27 00:00:00.000,0.3844109062
2020-09-28 00:00:00.000,0.3819879744
2020-09-29 00:00:00.000,0.3478657631
2020-09-30 00:00:00.000,0.3572631409
2020-10-01 00:00:00.000,0.3919816702
2020-10-02 00:00:00.000,0.3817213718
2020-10-03 00:00:00.000,0.362917292
2020-10-04 00:00:00.000,0.3429549498
2020-10-05 00:00:00.000,0.3319615446
2020-10-06 00:00:00.000,0.3028999044
2020-10-07 00:00:00.000,0.2808811567
2020-10-08 00:00:00.000,0.2983844411
2020-10-09 00:00:00.000,0.3216728151
2020-10-10 00:00:00.000,0.3220796167
2020-10-11 00:00:00.000,0.3121023051
2020-10-12 00:00:00.000,0.3172423083
2020-10-13 00:00:00.000,0.3634954707
2020-10-14 00:00:00.000,0.3703390408
2020-10-15 00:00:00.000,0.3643147257
2020-10-16 00:00:00.000,0.3507458009
2020-10-17 00:00:00.000,0.3409730102
2020-10-18 00:00:00.000,0.3589527984
2020-10-19 00:00:00.000,0.3760751846
2020-10-20 00:00:00.000,0.3515426961
2020-10-21 00:00:00.000,0.3375265975
2020-10-22 00:00:00.000,0.3516410824
2020-10-23 00:00:00.000,0.3508495624
2020-10-24 00:00:00.000,0.4130973706
2020-10-25 00:00:00.000,0.4629572893
2020-10-26 00:00:00.000,0.4355518921
2020-10-27 00:00:00.000,0.4784356492
2020-10-28 00:00:00.000,0.4993177196
2020-10-29 00:00:00.000,0.5061292614
2020-10-30 00:00:00.000,0.463758848
2020-10-31 00:00:00.000,0.4342596292
2020-11-01 00:00:00.000,0.447547793
2020-11-02 00:00:00.000,0.4881700169
2020-11-03 00:00:00.000,0.4514712409
2020-11-04 00:00:00.000,0.4410655238
2020-11-05 00:00:00.000,0.4549633016
2020-11-06 00:00:00.000,0.4851716733
2020-11-07 00:00:00.000,0.4965413225
2020-11-08 00:00:00.000,0.4901779692
2020-11-09 00:00:00.000,0.529415809
2020-11-10 00:00:00.000,0.5715179262
2020-11-11 00:00:00.000,0.6017744549
2020-11-12 00:00:00.000,0.5553567075
2020-11-13 00:00:00.000,0.5363256991
2020-11-14 00:00:00.000,0.5222693483
2020-11-15 00:00:00.000,0.5339493271
2020-11-16 00:00:00.000,0.5409182059
2020-11-17 00:00:00.000,0.5612661483
2020-11-18 00:00:00.000,0.5720705026
2020-11-19 00:00:00.000,0.5436913214
2020-11-20 00:00:00.000,0.5506041359
2020-11-21 00:00:00.000,0.5424092672
2020-11-22 00:00:00.000,0.5300950899
2020-11-23 00:00:00.000,0.5290286056
2020-11-24 00:00:00.000,0.5213510274
2020-11-25 00:00:00.000,0.5260081604
2020-11-26 00:00:00.000,0.4437603851
2020-11-27 00:00:00.000,0.4301227465
2020-11-28 00:00:00.000,0.4324292566
2020-11-29 00:00:00.000,0.4593765495
2020-11-30 00:00:00.000,0.4581373649
2020-12-01 00:00:00.000,0.4570796996
2020-12-02 00:00:00.000,0.4656280097
2020-12-03 00:00:00.000,0.4764946813
2020-12-04 00:00:00.000,0.4781798252
2020-12-05 00:00:00.000,0.4717518548
2020-12-06 00:00:00.000,0.4597057564
2020-12-07 00:00:00.000,0.4537623453
2020-12-08 00:00:00.000,0.4121150507
2020-12-09 00:00:00.000,0.3806120106
2020-12-10 00:00:00.000,0.3779256792
2020-12-11 00:00:00.000,0.3648371342
2020-12-12 00:00:00.000,0.3846699716
2020-12-13 00:00:00.000,0.3878181006
2020-12-14 00:00:00.000,0.3872018183
2020-12-15 00:00:00.000,0.4229660512
2020-12-16 00:00:00.000,0.4393374681
2020-12-17 00:00:00.000,0.4442067965
2020-12-18 00:00:00.000,0.4354021603
2020-12-19 00:00:00.000,0.4388541379
2020-12-20 00:00:00.000,0.4140820447
2020-12-21 00:00:00.000,0.3806556699
2020-12-22 00:00:00.000,0.383054134
2020-12-23 00:00:00.000,0.3614598688
2020-12-24 00:00:00.000,0.3109989791
2020-12-25 00:00:00.000,0.3336432241
2020-12-26 00:00:00.000,0.3238019925
2020-12-27 00:00:00.000,0.3244129606
2020-12-28 00:00:00.000,0.3520327047
2020-12-29 00:00:00.000,0.3422250871
2020-12-30 00:00:00.000,0.3254510622
2020-12-31 00:00:00.000,0.3218808301
2021-01-01 00:00:00.000,0.3411378754
2021-01-02 00:00:00.000,0.3387946349
2021-01-03 00:00:00.000,0.3651949531
2021-01-04 00:00:00.000,0.3982614595
2021-01-05 00:00:00.000,0.4006803864
2021-01-06 00:00:00.000,0.4655429073
2021-01-07 00:00:00.000,0.4581020437
2021-01-08 00:00:00.000,0.4177020732
2021-01-09 00:00:00.000,0.4381966967
2021-01-10 00:00:00.000,0.4567162675
2021-01-11 00:00:00.000,0.3838983666
2021-01-12 00:00:00.000,0.3832509613
2021-01-13 00:00:00.000,0.4002237946
2021-01-14 00:00:00.000,0.4426470796
2021-01-15 00:00:00.000,0.4498406809
2021-01-16 00:00:00.000,0.5365262064
2021-01-17 00:00:00.000,0.5451870176
2021-01-18 00:00:00.000,0.5910284458
2021-01-19 00:00:00.000,0.5839183597
2021-01-20 00:00:00.000,0.5887414957
2021-01-21 00:00:00.000,0.5309018682
2021-01-22 00:00:00.000,0.5008029648
2021-01-23 00:00:00.000,0.527588224
2021-01-24 00:00:00.000,0.5662446386
2021-01-25 00:00:00.000,0.6054111725
2021-01-26 00:00:00.000,0.560060583
2021-01-27 00:00:00.000,0.5408701109
2021-01-28 00:00:00.000,0.5430624332
2021-01-29 00:00:00.000,0.553950448
2021-01-30 00:00:00.000,0.5585370112
2021-01-31 00:00:00.000,0.5577804766
2021-02-01 00:00:00.000,0.5397772314
2021-02-02 00:00:00.000,0.5706786201
2021-02-03 00:00:00.000,0.581864831
2021-02-04 00:00:00.000,0.6153863657
2021-02-05 00:00:00.000,0.7509635135
2021-02-06 00:00:00.000,0.6987630565
2021-02-07 00:00:00.000,0.6883262956
2021-02-08 00:00:00.000,0.723957621
2021-02-09 00:00:00.000,0.811242068
2021-02-10 00:00:00.000,0.853677358
2021-02-11 00:00:00.000,0.9529013887
